index,w,w_mado,d
944,"[0.04024698 0.04815231 0.01139369 0.02853389 0.07890596 0.09876352
 0.11248726 0.09840571 0.01595309 0.03682197 0.08957787 0.0457759
 0.03644502 0.04769685 0.02409264 0.01143997 0.03969759 0.01821629
 0.0339618  0.08343168]",0.0556288692851422,20
945,"[0.07523833 0.07944345 0.11610203 0.06303423 0.03161689 0.06388378
 0.06345414 0.02810282 0.03333464 0.04305577 0.06502917 0.04275964
 0.0853779  0.04985239 0.06523699 0.03926606 0.00517374 0.00138139
 0.02667434 0.02198231]",0.1259924548869802,20
946,"[0.02723369 0.04989925 0.02256121 0.02232855 0.00801258 0.0708626
 0.0470599  0.03514803 0.03958345 0.01287821 0.02090051 0.00118932
 0.01725181 0.02729955 0.0321541  0.34612769 0.02599665 0.09016711
 0.07479059 0.02855519]",0.0888824657946061,20
947,"[0.11113528 0.03811426 0.01212307 0.05588945 0.0344999  0.02404327
 0.07201034 0.00435288 0.01759485 0.00640738 0.0265332  0.0191732
 0.07489202 0.06183575 0.0127914  0.03433162 0.16381681 0.01070598
 0.1960526  0.02369674]",0.1956446197495235,20
948,"[0.01390775 0.0180944  0.08063474 0.0344408  0.07218053 0.08608793
 0.02026422 0.08029993 0.00484224 0.1758006  0.07843683 0.01216123
 0.00449868 0.028066   0.12378693 0.0039535  0.00458281 0.04568307
 0.07021336 0.04206445]",0.1451511710623448,20
949,"[0.08505831 0.00061453 0.07355161 0.02735452 0.01788788 0.16199411
 0.04884411 0.00212107 0.00827284 0.00861478 0.10385171 0.0273386
 0.0167224  0.29112563 0.03954334 0.0083969  0.02621746 0.01355645
 0.03380835 0.00512538]",0.307118711264072,20
950,"[0.03927951 0.03488    0.03209904 0.07117264 0.12375785 0.02846156
 0.00581171 0.00946667 0.02737673 0.12479317 0.04273065 0.05478445
 0.02419254 0.01044561 0.03039948 0.12915388 0.07034954 0.0221127
 0.00183432 0.11689795]",0.1929370148199775,20
951,"[0.01088904 0.01452116 0.11889475 0.04791393 0.05728827 0.05951755
 0.01058574 0.01939814 0.0563494  0.01744854 0.05741421 0.00658076
 0.00519728 0.08564399 0.10747961 0.06689305 0.03177512 0.14614541
 0.07699406 0.00307   ]",0.1662257750867209,20
952,"[0.01849483 0.05535631 0.01980995 0.05074473 0.00130839 0.00698181
 0.12165834 0.05021007 0.05395724 0.02621112 0.07612618 0.02172459
 0.00062068 0.04611765 0.01812462 0.01178988 0.12194354 0.19867085
 0.06322814 0.03692109]",0.181358227936304,20
953,"[1.11631207e-01 5.09355823e-03 4.08149134e-02 9.53597031e-03
 6.94351823e-02 9.44773514e-02 1.20863822e-02 1.10826073e-02
 1.06529144e-01 1.30339502e-02 8.65945127e-02 2.22894008e-05
 2.44716580e-02 3.48645802e-02 9.88630882e-02 2.44640659e-02
 7.19529896e-02 6.81567020e-02 7.74172325e-02 3.94726155e-02]",0.147641135706092,20
954,"[0.00050795 0.02185947 0.05784637 0.0148046  0.01452584 0.08346023
 0.07377815 0.03334614 0.02603958 0.00637322 0.06282029 0.08168686
 0.0967447  0.00475544 0.00573022 0.02460998 0.23635821 0.01309433
 0.06802967 0.07362873]",0.2000913052305433,20
955,"[2.49399194e-03 1.32986212e-01 2.65385526e-02 1.00565675e-04
 9.82987592e-03 5.93713760e-02 6.24246234e-02 4.67411949e-03
 1.10877629e-01 9.74361798e-04 1.57538987e-03 2.75883113e-01
 1.39329958e-02 1.35417444e-02 2.10842542e-02 5.82671178e-02
 4.74331869e-03 1.35490216e-02 9.56732951e-02 9.14784418e-02]",0.1246775608938512,20
956,"[0.04736351 0.00972592 0.02660368 0.08343402 0.06555415 0.00394919
 0.04447673 0.01155933 0.02871471 0.08695577 0.00103067 0.07604489
 0.01377387 0.05803427 0.02139586 0.11645416 0.09781781 0.06103257
 0.10302042 0.04305844]",0.0592474991433651,20
957,"[0.12336527 0.01392305 0.00676356 0.0717802  0.07889844 0.04804221
 0.03978959 0.05586476 0.04773154 0.17774115 0.01868031 0.007005
 0.00413196 0.04769097 0.03230983 0.03449017 0.0247721  0.09541495
 0.0545474  0.01705755]",0.1132094728073963,20
958,"[0.06040626 0.05043097 0.01572895 0.02619735 0.14374531 0.02903953
 0.05271019 0.03969933 0.06477488 0.04755832 0.03211724 0.03165019
 0.04778658 0.00053407 0.27013251 0.01362741 0.0036247  0.02969296
 0.03789557 0.0026477 ]",0.2759257380792516,20
959,"[0.02503149 0.0166448  0.04143777 0.02325892 0.01727804 0.04842384
 0.03907882 0.03014052 0.09268016 0.07038812 0.19201841 0.08222259
 0.00407075 0.02797267 0.01267373 0.05257195 0.05716308 0.05813237
 0.01361497 0.09519701]",0.1283756924464154,20
960,"[0.00556863 0.00502128 0.03294187 0.04272783 0.05402742 0.01317873
 0.12144297 0.02138123 0.04352787 0.01520057 0.01666804 0.18345002
 0.04160436 0.12509891 0.01215058 0.01469868 0.00744214 0.09170248
 0.03534678 0.11681961]",0.0844695054562256,20
961,"[0.01038131 0.04904545 0.00304699 0.10270379 0.06732622 0.01904548
 0.10163131 0.07003711 0.00086156 0.00880486 0.01164688 0.0180117
 0.05348382 0.07649008 0.1064561  0.12535512 0.07650341 0.07355808
 0.0137155  0.01189526]",0.0830559714525826,20
962,"[0.03449986 0.02016043 0.03564594 0.02577548 0.0626396  0.02722017
 0.06304786 0.09578811 0.09983607 0.1327085  0.00545866 0.016817
 0.04501305 0.02080765 0.13138837 0.00847218 0.05118687 0.0557772
 0.04296027 0.02479674]",0.2400802011117893,20
963,"[0.08572451 0.07603666 0.0120941  0.04937119 0.01297024 0.01715128
 0.0240516  0.09918833 0.03381267 0.02278122 0.07103812 0.14266419
 0.06199132 0.10588947 0.00199345 0.00229197 0.11045094 0.04334532
 0.00772741 0.01942601]",0.0204734038111259,20
964,"[0.01239173 0.13940077 0.05946524 0.00166236 0.00418968 0.08889138
 0.03313019 0.0251175  0.03477145 0.03757513 0.0947356  0.12128955
 0.04951062 0.10330863 0.00721841 0.08390229 0.04121772 0.00132981
 0.03592104 0.02497092]",0.2457920217240763,20
965,"[0.02011101 0.02377919 0.02116701 0.23700001 0.05034998 0.05088546
 0.01945819 0.00223316 0.04722508 0.00681797 0.02929854 0.03728823
 0.08414457 0.00098924 0.00911545 0.08829039 0.01510875 0.17335426
 0.05295045 0.03043305]",0.0022981234068627,20
966,"[0.02381809 0.00938733 0.01397849 0.0672702  0.01663251 0.18541552
 0.01476321 0.00605651 0.01928898 0.03603044 0.14987704 0.03088879
 0.02294404 0.01750385 0.01840055 0.01153616 0.06057214 0.16019116
 0.11257806 0.02286692]",0.0483062038870376,20
967,"[0.01364697 0.01387205 0.04797941 0.06837994 0.04155078 0.19910502
 0.0053919  0.14116347 0.03182709 0.01096319 0.02281858 0.04940722
 0.02722857 0.02173011 0.0835067  0.05680856 0.07758232 0.01604664
 0.04649825 0.02449321]",0.2636880918792179,20
968,"[0.00805845 0.01400384 0.0253027  0.01185536 0.07779764 0.02765392
 0.04902506 0.01486083 0.1277647  0.04158808 0.02397081 0.11962863
 0.03423898 0.17069835 0.14385252 0.05530237 0.01281994 0.0047791
 0.03487184 0.00192688]",0.2025211862623498,20
969,"[6.35814999e-03 1.34418173e-02 5.90610417e-02 1.40880297e-01
 1.92887633e-02 4.91698776e-02 1.27586194e-02 9.35990307e-02
 3.77499087e-02 1.42848313e-01 9.76188635e-02 7.31287336e-02
 1.98869127e-02 1.71464258e-02 1.11151849e-04 3.41025943e-03
 2.73378105e-02 1.52047339e-01 1.49841064e-02 1.91725791e-02]",0.0644035141100902,20
970,"[0.03895031 0.00395796 0.01485612 0.07061146 0.00621089 0.13516864
 0.01038084 0.08208231 0.05715545 0.02877895 0.05473335 0.0128854
 0.01120089 0.17071481 0.09220265 0.03481858 0.01754907 0.01050905
 0.08563235 0.06160092]",0.254735988872777,20
971,"[0.01391587 0.05701059 0.23994801 0.05820659 0.03890139 0.00045524
 0.02249219 0.03049929 0.17969976 0.00624852 0.09157275 0.00194618
 0.01520283 0.04575273 0.00265151 0.01784816 0.11724487 0.00639885
 0.02858049 0.02542418]",0.2189240174655707,20
972,"[0.04288831 0.00829992 0.00772422 0.01480017 0.08091479 0.04417554
 0.00205648 0.04525331 0.00764798 0.12692477 0.00575421 0.00080196
 0.00590317 0.23288671 0.03572532 0.22185008 0.04354622 0.00031702
 0.04752663 0.02500321]",0.0757887914339633,20
973,"[0.04298356 0.00548355 0.13144615 0.0321277  0.02474525 0.03365098
 0.0598615  0.03252601 0.04641717 0.01853153 0.14661821 0.01496976
 0.05994702 0.11448423 0.05103921 0.01316853 0.00372164 0.0487524
 0.0835536  0.03597198]",0.1820500876575845,20
974,"[0.10396332 0.02212012 0.0091294  0.06888379 0.02607336 0.02638164
 0.10724261 0.06023679 0.02938348 0.13436566 0.03748474 0.12422729
 0.02454437 0.00503099 0.06395183 0.00405094 0.07954434 0.02551707
 0.03865142 0.00921684]",0.0187156797603213,20
975,"[0.07064321 0.10490334 0.09319542 0.00498712 0.01207376 0.04698684
 0.00567558 0.0204135  0.02621824 0.12656226 0.03770905 0.02179
 0.02477876 0.11276424 0.0823068  0.01047812 0.12244951 0.00121156
 0.03173647 0.04311622]",0.2149121734546209,20
976,"[0.02183842 0.00635905 0.00520262 0.02329222 0.02322421 0.03916546
 0.01483063 0.11453536 0.16597098 0.05418489 0.07218524 0.12297305
 0.0170052  0.05983588 0.0734874  0.02269949 0.03876426 0.00873474
 0.04730385 0.06840706]",0.1222275532226635,20
977,"[0.0471901  0.03849262 0.08725652 0.01068654 0.01087581 0.17080016
 0.06743167 0.13916358 0.09646346 0.03043336 0.05590692 0.01754762
 0.00781559 0.00550473 0.00178631 0.04369492 0.02104795 0.07854818
 0.00224587 0.06710808]",0.0809749295508431,20
978,"[0.03292759 0.05426377 0.00980315 0.05775765 0.07666086 0.10807272
 0.00144492 0.06823953 0.00499496 0.23569558 0.08432954 0.0284769
 0.04073393 0.03740514 0.04174602 0.01499576 0.00734871 0.02521361
 0.02888504 0.04100461]",0.1232851967189499,20
979,"[0.29276311 0.02025179 0.00584859 0.04574088 0.01370838 0.06076639
 0.03038599 0.00169358 0.08339886 0.02337063 0.14874534 0.07099596
 0.0021718  0.00587964 0.08010072 0.01417913 0.08282235 0.00544655
 0.00214052 0.00958977]",0.2687663091927658,20
980,"[0.08447487 0.01653181 0.01770288 0.06796263 0.00833676 0.02120374
 0.06054764 0.16858053 0.02210331 0.0692669  0.01086652 0.07374147
 0.07703785 0.00724034 0.0335707  0.03119009 0.03763923 0.05477247
 0.0766574  0.06057288]",0.1060726663995436,20
981,"[1.30667371e-01 7.85376790e-02 2.04272626e-02 2.71316870e-02
 5.58538076e-02 6.99962615e-02 9.12473748e-02 3.40866210e-03
 9.91105864e-03 9.15141763e-02 4.71771186e-05 2.80457197e-02
 2.88904894e-02 1.32091130e-01 7.60659882e-03 1.17536360e-01
 2.04781632e-02 6.14871934e-02 2.03533313e-02 4.76849729e-03]",0.0707299694886208,20
982,"[0.04745639 0.00368077 0.01343629 0.01480482 0.00560377 0.03728891
 0.03046894 0.01441132 0.0587068  0.05492107 0.00618695 0.25910681
 0.06714048 0.10852209 0.05177139 0.00805738 0.04337364 0.0659969
 0.01973635 0.08932896]",0.309746726367302,20
983,"[0.18493002 0.02536354 0.0295068  0.04485655 0.03970906 0.03459158
 0.04385842 0.02311632 0.01689407 0.01155472 0.13989359 0.00126662
 0.03335632 0.04460605 0.00133696 0.10903524 0.05942607 0.10762844
 0.02680446 0.02226516]",0.1707873145429803,20
984,"[0.02217943 0.00602595 0.06197269 0.0015432  0.03259262 0.0615872
 0.02722257 0.2421752  0.0132269  0.02060475 0.05977285 0.01156719
 0.01118331 0.03026545 0.00053157 0.02122333 0.10857394 0.05693501
 0.17539492 0.03542191]",0.2413085159966219,20
985,"[0.05425362 0.00825583 0.00810101 0.10823229 0.00191541 0.11879563
 0.02031615 0.00752277 0.00490038 0.08956915 0.05703826 0.09273648
 0.04723916 0.0875675  0.11083187 0.00133765 0.00359187 0.10529431
 0.07062888 0.00187176]",0.1036031801824595,20
986,"[0.06849749 0.02767993 0.05739017 0.05879661 0.00430872 0.08317876
 0.00036682 0.00154715 0.02782366 0.13233594 0.01086601 0.05440893
 0.04432501 0.16220288 0.06559315 0.05530254 0.03403259 0.02788688
 0.00264178 0.08081498]",0.181466640548353,20
987,"[0.0512142  0.06802817 0.0159516  0.05923879 0.03540203 0.03440401
 0.01710533 0.07763253 0.00057078 0.01602222 0.03329513 0.16128672
 0.00505324 0.01548703 0.01312553 0.04236633 0.00518637 0.03916894
 0.25764326 0.05181777]",0.2615864091657097,20
988,"[0.04372823 0.01656327 0.01052179 0.01113887 0.06576521 0.29728516
 0.06201251 0.01328009 0.02776812 0.03687587 0.00063593 0.0585136
 0.07018259 0.04694667 0.03730067 0.03258202 0.08416728 0.03127381
 0.03158556 0.02187274]",0.1087064659867306,20
989,"[0.00431903 0.00735466 0.03202974 0.00634648 0.01294708 0.03106937
 0.01353134 0.14923409 0.01339425 0.01767873 0.1426764  0.08903623
 0.15923373 0.03745303 0.08450723 0.02721904 0.03363097 0.05661414
 0.00308902 0.07863544]",0.164032748779026,20
990,"[0.07122784 0.0209413  0.05012118 0.03758333 0.00394924 0.08330026
 0.00911755 0.09172082 0.08730304 0.00960061 0.07676456 0.01449613
 0.14097096 0.0381336  0.05162099 0.02432334 0.02288072 0.07375173
 0.00991344 0.08227936]",0.1797673932846195,20
991,"[0.10553883 0.01919305 0.03217253 0.06879617 0.0270346  0.01018287
 0.05557626 0.16508085 0.104462   0.00266979 0.0186725  0.06529203
 0.02182228 0.1289881  0.09226152 0.00990303 0.01007133 0.02453965
 0.03460207 0.00314055]",0.1385353062387713,20
992,"[0.01092363 0.03886515 0.04424731 0.08903351 0.01902039 0.05647635
 0.00361544 0.03421025 0.10380487 0.01569263 0.0711759  0.13642499
 0.13112553 0.01840964 0.0155302  0.01073185 0.11732156 0.00890029
 0.03265893 0.04183158]",0.095011429814017,20
993,"[0.00302481 0.12966414 0.016584   0.00480691 0.00088132 0.04734955
 0.067111   0.02111263 0.08905409 0.02960937 0.11563007 0.14682128
 0.01110852 0.00735607 0.17746842 0.08447278 0.00569082 0.03049139
 0.00191402 0.00984883]",0.2690275077289839,20
994,"[0.0149936  0.09554817 0.09362854 0.02248811 0.06597385 0.02570125
 0.07909265 0.0198112  0.04382468 0.02906352 0.05272285 0.07211663
 0.0235012  0.04087893 0.08084457 0.01552696 0.00205888 0.01217784
 0.0734923  0.13655425]",0.0460853760199794,20
995,"[0.01088003 0.0045052  0.03255808 0.01982593 0.02005583 0.0726053
 0.00966824 0.12362889 0.06644903 0.08807282 0.08214426 0.03428129
 0.1191734  0.11649325 0.05081442 0.00405508 0.00890955 0.08442898
 0.02970587 0.02174454]",0.1620403327091467,20
996,"[0.16294088 0.01266684 0.03876513 0.0106637  0.16125457 0.00137183
 0.01863446 0.00769062 0.08444885 0.0891159  0.00463576 0.04857831
 0.01669533 0.03598854 0.1087213  0.04292704 0.00623406 0.03338902
 0.09127906 0.0239988 ]",0.1185103375953176,20
997,"[0.01107614 0.03502451 0.01124481 0.04153877 0.08528803 0.00900703
 0.01236186 0.02576608 0.07883995 0.03584829 0.06518449 0.07878041
 0.11274578 0.08334769 0.01062114 0.05068326 0.08758843 0.01723539
 0.10250924 0.0453087 ]",0.0844915822151748,20
998,"[2.85717405e-02 4.99493929e-03 3.33345474e-02 1.80525043e-02
 2.39888820e-02 3.39763579e-02 1.42700629e-01 3.05507038e-02
 3.48649887e-02 1.70119764e-02 2.16597273e-01 9.05827258e-05
 4.54491928e-02 1.05870750e-01 4.74155645e-02 6.91534293e-02
 8.73689251e-03 1.21944114e-01 1.02548319e-02 6.44009980e-03]",0.2292195487695489,20
999,"[0.02404648 0.05229359 0.06571254 0.10861222 0.04141761 0.04534787
 0.08828757 0.03379726 0.00596671 0.04578492 0.02042895 0.02084291
 0.00948033 0.01926579 0.0465166  0.1036375  0.07855604 0.03291295
 0.07456185 0.08253031]",0.1711655496638814,20
1000,"[0.05346791 0.12548585 0.08295893 0.0670995  0.01174597 0.02473272
 0.0343438  0.05148653 0.11790165 0.09003176 0.01917432 0.02788695
 0.05515407 0.04512832 0.00798087 0.02653625 0.01411321 0.00518989
 0.10421019 0.03537131]",0.0186685525007091,20
1001,"[0.27570008 0.01909351 0.13150639 0.00058645 0.00948449 0.01423481
 0.01659898 0.01144502 0.05820834 0.05098275 0.0028954  0.00404124
 0.00190931 0.08867354 0.11275554 0.07606939 0.00916901 0.03882744
 0.03686354 0.04095478]",0.1764122949708628,20
1002,"[0.01990921 0.02619434 0.02090147 0.03647601 0.03562492 0.09025251
 0.00622042 0.06588612 0.03404413 0.06124916 0.14448715 0.17032339
 0.01312044 0.01577668 0.02893744 0.0394283  0.04801715 0.12874986
 0.00794282 0.00645847]",0.2348132046747429,20
1003,"[0.00254195 0.00112726 0.01249122 0.09355006 0.01587873 0.06261897
 0.01396546 0.18749089 0.16183493 0.04362199 0.06213855 0.05188603
 0.01813195 0.05388777 0.04077514 0.03084236 0.10402058 0.01591666
 0.02533755 0.00194195]",0.1771659933616095,20
1004,"[0.01659596 0.05464456 0.01822307 0.10584232 0.10572681 0.04621094
 0.01912929 0.03821293 0.11686006 0.00724045 0.0144369  0.0513979
 0.09736426 0.01175868 0.04179891 0.01419117 0.08075215 0.02345297
 0.12939463 0.00676604]",0.2267049567216974,20
1005,"[0.00817542 0.03355522 0.03163986 0.00218385 0.08407269 0.0701094
 0.0440392  0.01127711 0.03168897 0.03505886 0.01710442 0.03301121
 0.02801967 0.29010901 0.12840777 0.00511308 0.05800922 0.0347662
 0.0464172  0.00724164]",0.3824199805772952,20
1006,"[0.01351598 0.0338855  0.07846255 0.07895332 0.0121807  0.00562331
 0.00503082 0.03068889 0.00180078 0.00234628 0.00707657 0.19637745
 0.03573116 0.06134966 0.08866117 0.08686841 0.07508026 0.03300946
 0.09231876 0.06103897]",0.4770496813050413,20
1007,"[0.02508802 0.0689922  0.00629258 0.09464338 0.0108435  0.22874837
 0.0238205  0.0257054  0.01002675 0.05576934 0.00786375 0.04405739
 0.03218038 0.148108   0.0530142  0.03802161 0.01599744 0.00757872
 0.02659105 0.07665743]",0.35900687711377,20
1008,"[0.0281675  0.08226685 0.04037715 0.00432428 0.06496913 0.00572922
 0.01548665 0.03075829 0.01584317 0.07700921 0.06601194 0.10335413
 0.04932956 0.00161376 0.01217838 0.15522841 0.10305597 0.04522771
 0.09273495 0.00633374]",0.0046133651042397,20
1009,"[0.00156447 0.01876873 0.03817683 0.06674266 0.11733964 0.16035198
 0.03023115 0.00260234 0.00445714 0.04503665 0.00979913 0.06509174
 0.10901228 0.09609885 0.00380668 0.02113354 0.02318025 0.02157765
 0.12730679 0.03772149]",0.0821715027637557,20
1010,"[4.24783227e-02 3.02007201e-02 2.41051194e-02 2.76294363e-02
 6.39041260e-03 1.13429053e-02 1.77875323e-04 2.43452088e-01
 3.86054504e-02 3.52465759e-02 5.06918044e-02 6.77229861e-02
 7.59233454e-02 7.70372103e-02 1.50467762e-02 6.68319045e-03
 1.89990701e-02 1.41401224e-01 3.22115467e-02 5.46539398e-02]",0.1557766269777457,20
1011,"[0.06755838 0.14985914 0.06195157 0.03794969 0.03672682 0.05159331
 0.10664525 0.04883078 0.08784841 0.01641698 0.01584427 0.00472719
 0.01424872 0.02091402 0.1275014  0.01722052 0.0026949  0.0824748
 0.01341272 0.03558114]",0.0542327805701866,20
1012,"[0.01865436 0.12412778 0.03584305 0.00675787 0.15082869 0.13470738
 0.01760957 0.00719524 0.03074373 0.1022385  0.02308073 0.01424574
 0.03986312 0.04317584 0.06464221 0.00376143 0.01240821 0.03427065
 0.0802018  0.0556441 ]",0.2068657212576702,20
1013,"[0.01008965 0.02272877 0.01358454 0.01270579 0.35485525 0.03089809
 0.0383674  0.02860878 0.15528014 0.05991639 0.00124368 0.03619451
 0.00196499 0.0210857  0.01040673 0.02620951 0.01886611 0.08216741
 0.05443643 0.02039011]",0.5273646471598116,20
1014,"[0.13753064 0.09189456 0.00554604 0.02246813 0.07562752 0.03006095
 0.01101256 0.01244453 0.00226849 0.01127101 0.07083655 0.04790411
 0.01414738 0.1530097  0.13325608 0.00532076 0.00597826 0.11348271
 0.05405252 0.0018875 ]",0.1504825697013796,20
1015,"[0.03794232 0.06135141 0.04849121 0.03767612 0.02464014 0.01615671
 0.07599195 0.02190438 0.10610881 0.03324869 0.00490418 0.04668246
 0.03441694 0.00661885 0.07489899 0.19195023 0.01899904 0.01678545
 0.13420197 0.00703014]",0.0261987017548559,20
1016,"[0.0416951  0.08897861 0.10190041 0.07261081 0.06778012 0.02114979
 0.00987473 0.08631667 0.00511894 0.02233482 0.13562443 0.00602571
 0.00495259 0.08529617 0.01592414 0.0829839  0.02313125 0.08884593
 0.02962862 0.00982725]",0.1446543290760078,20
1017,"[0.08003968 0.09455655 0.02766084 0.02499707 0.00282808 0.03552804
 0.03753155 0.00092537 0.07044885 0.06955536 0.12124761 0.03220485
 0.08947031 0.08159591 0.08839329 0.03666957 0.04061233 0.02038743
 0.02363003 0.02171727]",0.0963896615282119,20
1018,"[0.03673344 0.04940647 0.00986139 0.0493103  0.02836357 0.01097627
 0.08631441 0.01121164 0.00520644 0.04457574 0.01487439 0.18611649
 0.09058972 0.03180804 0.05748655 0.01341194 0.12291715 0.01136376
 0.12000447 0.01946784]",0.223701424124215,20
1019,"[0.01860277 0.08544336 0.0083517  0.02563745 0.01980491 0.05234321
 0.01537647 0.05410113 0.020765   0.06396556 0.07134988 0.01074955
 0.12579592 0.01509798 0.00641597 0.05246729 0.00924245 0.08383138
 0.04981285 0.21084516]",0.0181045736153458,20
1020,"[0.09696189 0.04947637 0.01113261 0.03504698 0.00217489 0.05867936
 0.02893565 0.07964733 0.00215952 0.01748251 0.11874929 0.02930555
 0.00126959 0.04752958 0.05520409 0.18806378 0.08082727 0.0014688
 0.07148713 0.02439781]",0.2210993640846425,20
